prediction,top_5,datapoint_type,cleaned_name,cleaned_comment,return_param_comment,params,filename,line_number,original,name
matrix,matrix%array%object%cartesian3%r.math.point2d,1,matrix,optional transform point,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/GraphicsGeometry.js,921,pixi.matrix,matrix
undefined,undefined%$3dmol.glshape%other%array%promise,0,add uvs,generate u v shape,,verts uv texture start size matrix,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/GraphicsGeometry.js,921,,addUvs
other,other%phaser.matrix%object%point%phaser.bitmapdata,0,clone,create new graphic data object value one,clone graphic data object,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/GraphicsData.js,66,pixi.graphicsdata,clone
void,void%undefined%boolean%other%cropper,0,destroy,destroy graphic data,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/GraphicsData.js,79,,destroy
other,other%phaser.ellipse%me.rect%object%phaser.rectangle,0,clone,create new graphic object value one. note property object clone transform position scale etc,clone graphic object,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,174,pixi.graphics,clone
number,number%number|string%integer%int%phaser.point,1,width,width line draw update object store style,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,248,number,width
number,number%string%object%other%color,1,color,color line draw update object store style,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,248,number,color
number,number%graphics%other%object%integer,1,alpha,alpha line draw update object store style,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,248,number,alpha
string,string%integer%astnode%number%svgelement,1,alignment,alignment line draw inner . middle outter,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,248,number,alignment
boolean,boolean%other%string%animationoptions%kinetic.shape,1,native,true line draw use line instead triangle strip,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,248,boolean,native
graphics,graphics%other%circle%svgelement%matrix,0,line style,specifies line style use subsequent call graphic method line method draw circle method,graphic object. good chain method call,width color alpha alignment native,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,248,pixi.graphics,lineStyle
number,number%number|string%integer%int%phaser.point,1,width,width line draw update object store style,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,267,number,width
texture,texture%phaser.rendertexture%other%webgltexture%image,1,texture,texture use,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,267,pixi.texture,texture
number,number%string%object%other%color,1,color,color line draw update object store style,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,267,number,color
number,number%graphics%other%object%integer,1,alpha,alpha line draw update object store style,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,267,number,alpha
other,other%array%matrix%object%matrix3,1,matrix,texture matrix transform texture,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,267,pixi.matrix,matrix
string,string%integer%astnode%number%svgelement,1,alignment,alignment line draw inner . middle outter,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,267,number,alignment
boolean,boolean%other%string%animationoptions%kinetic.shape,1,native,true line draw use line instead triangle strip,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,267,boolean,native
graphics,graphics%other%texture%phaser.line%svgelement,0,line texture style,like line style support texture line fill,graphic object. good chain method call,width texture color alpha matrix alignment native,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,267,pixi.graphics,lineTextureStyle
point,point%vector%other%array%number,0,start poly,start polygon object internally,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,308,,startPoly
void,void%other%phaser.rectangle%undefined%graphics,0,finish poly,finish polygon object,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,334,,finishPoly
number,number%int%integer%float%array.<number>,1,x,x coordinate move,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,357,number,x
number,number%integer%int%other%array.<number>,1,y,coordinate move,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,357,number,y
graphics,graphics%other%me.vector2d%tag%svgelement,0,move to,move current drawing position x,graphic object. good chain method call,x y,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,357,pixi.graphics,moveTo
number,number%integer%array.<number>%type%float,1,x,x coordinate draw,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,374,number,x
number,number%integer%array.<number>%type%other,1,y,coordinate draw,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,374,number,y
graphics,graphics%svgelement%canvasrenderingcontext2d%other%phaser.point,0,line to,draw line use current line style current drawing position x current drawing position set x,graphic object. good chain method call,x y,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,374,pixi.graphics,lineTo
number,number%array|ndarray|number%array%int%other,1,x,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,401,number,x
number,number%string|number%int%array%integer,1,y,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,401,number,y
other,other%graphics%undefined%void%boolean,0,init curve,initialize curve,,x y,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,401,,_initCurve
number,number%int%other%integer%array.<number>,1,cp x,control point x,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,426,number,cpX
number,number%other%array.<number>%int%number|string,1,cp y,control point,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,426,number,cpY
number,number%float%array.<number>%other%integer,1,to x,destination point x,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,426,number,toX
number,number%array.<number>%other%float%latlon,1,to y,destination point,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,426,number,toY
graphics,graphics%other%point%object%function,0,quadratic curve to,calculate point quadratic bezier curve draw it. base http stackoverflow com question implement bezier curve c,graphic object. good chain method call,cp x cp y to x to y,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,426,pixi.graphics,quadraticCurveTo
number,number%int%other%integer%array.<number>,1,cp x,control point x,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,453,number,cpX
number,number%other%array.<number>%int%number|string,1,cp y,control point,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,453,number,cpY
number,number%int%other%integer%number|string,1,cp x,second control point x,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,453,number,cpX2
number,number%other%int%number|string%integer,1,cp y,second control point,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,453,number,cpY2
number,number%float%array.<number>%other%integer,1,to x,destination point x,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,453,number,toX
number,number%array.<number>%other%float%latlon,1,to y,destination point,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,453,number,toY
graphics,graphics%other%object%point%openseadragon.point,0,bezier curve to,calculate point bezier curve draw,graphic object. good chain method call,cp x cp y cp x cp y to x to y,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,453,pixi.graphics,bezierCurveTo
number,number%integer%int%type%array,1,x,x coordinate beginning arc,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,474,number,x1
number,number%integer%type%array.<number>%int,1,y,coordinate beginning arc,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,474,number,y1
number,number%type%integer%int%array.<number>,1,x,x coordinate end arc,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,474,number,x2
number,number%integer%array.<number>%type%int,1,y,coordinate end arc,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,474,number,y2
number,number%float%lanyard.geom.angle%integer%number|string,1,radius,radius arc,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,474,number,radius
graphics,graphics%other%function%object%point,0,arc to,arc method creates arc curve two tangent canvas. borrow http code google com p fxcanvas thanks google,graphic object. good chain method call,x y x y radius,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,474,pixi.graphics,arcTo
number,number%array%type%array.<number>%other,1,cx,x coordinate center circle,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,506,number,cx
number,number%r.math.point2d%array%array.<number>%other,1,cy,coordinate center circle,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,506,number,cy
number,number%float%integer%r.math.point2d%number|string,1,radius,radius circle,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,506,number,radius
number,number%integer%r.math.point2d%lanyard.geom.angle%other,1,start angle,start angle radian clock position arc circle,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,506,number,startAngle
number,number%lanyard.geom.angle%float%integer%r.math.point2d,1,end angle,end angle radian,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,506,number,endAngle
boolean,boolean%bool%boolean|number%boolean|string%boolean|undefined,1,anticlockwise,specifies whether drawing counter clockwise clockwise. false default indicate clockwise true indicates counter clockwise,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,506,boolean,anticlockwise
graphics,graphics%other%canvasrenderingcontext2d%point%function,0,arc,arc method create arc curve use create circle part circle,graphic object. good chain method call,cx cy radius start angle end angle anticlockwise,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,506,pixi.graphics,arc
number,number%string%number|string%array%object,1,color,color fill,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,561,number,color
number,number%integer%string%float%array.<number>,1,alpha,alpha fill,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,561,number,alpha
graphics,graphics%other%function%circle%texture,0,begin fill,specifies simple one color fill subsequent call graphic method line draw circle use draw,graphic object. good chain method call,color alpha,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,561,pixi.graphics,beginFill
texture,texture%image%other%phaser.rendertexture%webgltexture,1,texture,texture fill,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,575,pixi.texture,texture
string,string%number%cc.color%boolean%color,1,color,background fill behind texture,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,575,number,color
number,number%integer%string%float%array.<number>,1,alpha,alpha fill,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,575,number,alpha
kinetic.transform,kinetic.transform%array%matrix%matrix3%other,1,matrix,transform matrix,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,575,pixi.matrix,matrix
graphics,graphics%other%texture%phaser.rendertexture%function,0,begin texture fill,begin texture fill,graphic object. good chain method call,texture color alpha matrix,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,575,pixi.graphics,beginTextureFill
graphics,graphics%rectangle%body%function%other,0,end fill,applies fill line shape add since last call begin fill method,graphic object. good chain method call,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,613,pixi.graphics,endFill
number,number%other%me.vector2d%int%object,1,x,x coord top left rectangle,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,631,number,x
number,number%other%int%object%string,1,y,coord top left rectangle,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,631,number,y
number,number%object%string%number|string%integer,1,width,width rectangle,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,631,number,width
number,number%object%string%number|string%integer,1,height,height rectangle,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,631,number,height
graphics,graphics%other%function%svgelement%rectangle,0,draw rect,draw rectangle shape,graphic object. good chain method call,x y width height,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,631,pixi.graphics,drawRect
number,number%other%me.vector2d%int%object,1,x,x coord top left rectangle,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,646,number,x
number,number%other%int%object%string,1,y,coord top left rectangle,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,646,number,y
number,number%object%string%number|string%integer,1,width,width rectangle,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,646,number,width
number,number%object%string%number|string%integer,1,height,height rectangle,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,646,number,height
number,number%float%object%r.math.point2d%other,1,radius,radius rectangle corner,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,646,number,radius
graphics,graphics%other%rectangle%function%object,0,draw round rect,draw rectangle shape round beveled corner,graphic object. good chain method call,x y width height radius,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,646,pixi.graphics,drawRoundedRect
number,number%type%array.<number>%array%other,1,x,x coordinate center circle,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,659,number,x
number,number%type%array.<number>%number|string%other,1,y,coordinate center circle,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,659,number,y
number,number%float%integer%r.math.point2d%number|string,1,radius,radius circle,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,659,number,radius
graphics,graphics%svgelement%other%function%circle,0,draw circle,draw circle,graphic object. good chain method call,x y radius,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,659,pixi.graphics,drawCircle
number,number%type%array%array.<number>%other,1,x,x coordinate center ellipse,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,673,number,x
number,number%other%array.<number>%object%type,1,y,coordinate center ellipse,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,673,number,y
number,number%integer%string%int%float,1,width,half width ellipse,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,673,number,width
number,number%integer%string%string|number%int,1,height,half height ellipse,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,673,number,height
graphics,graphics%other%svgelement%function%circle,0,draw ellipse,draw ellipse,graphic object. good chain method call,x y width height,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,673,pixi.graphics,drawEllipse
string,string%array|string%array%other%goog.graphics.path,1,path,path data use construct polygon,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,684,array.<number>|array.<pixi.point>|pixi.polygon,path
graphics,graphics%other%svgelement%point%polygon,0,draw polygon,draw polygon use give path,graphic object. good chain method call,path,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,684,pixi.graphics,drawPolygon
other,other%shape%goog.graphics.element%svgshape%kinetic.shape,1,shape,shape draw,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,726,pixi.circle|pixi.ellipse|pixi.polygon|pixi.rectangle|pixi.roundedrectangle,shape
graphics,graphics%other%function%svgelement%object,0,draw shape,draw shape,graphic object. good chain method call,shape,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,726,pixi.graphics,drawShape
number,number%object%string%float%other,1,x,center x position star,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,757,number,x
number,number%float%integer%int%vector3,1,y,center position star,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,757,number,y
number,number%string%integer%point%number|string,1,point,number point star must,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,757,number,points
number,number%string%other%float%integer,1,radius,outer radius star,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,757,number,radius
number,number%boolean%array%other%array.<number>,1,inner radius,inner radius point default half radius,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,757,number,innerRadius
number,number%int%string%other%array.<number>,1,rotation,rotation star radian vertical,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,757,number,rotation
graphics,graphics%other%point%function%rectangle,0,draw star,draw star shape arbitrary number point,graphic object. good chain method call,x y point radius inner radius rotation,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,757,pixi.graphics,drawStar
graphics,graphics%svgelement%other%circle%point,0,clear,clear graphic draw graphic object reset fill line style setting,graphic object. good chain method call,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,767,pixi.graphics,clear
boolean,boolean%bool%other%boolean|null%void,0,be fast rect,true graphic consists one rectangle thus draw like sprite mask gl scissor,true rect,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,785,boolean,isFastRect
other,other%function%string/function%object%renderer,1,renderer,renderer,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,800,pixi.renderer,renderer
other,other%this%object%webglrenderingcontext%string,0,render,render object use web gl renderer,,renderer,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,800,,_render
rectangle,rectangle%phaser.rectangle%openseadragon.rect%other%me.rect,0,calculate bound,retrieve bound graphic shape rectangle object,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,958,,_calculateBounds
point,point%r.math.point2d%object%other%vector,1,point,point test,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,972,pixi.point,point
boolean,boolean%other%point%object%number,0,contains point,test point inside graphic object,result test,point,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,972,boolean,containsPoint
number,number%other%google.maps.latlng%openseadragon.point%boolean,0,calculate tint,recalcuate tint apply tin batch use graphic tint,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,983,,calculateTints
other,other%array%undefined%kinetic.transform%vertices,0,calculate vertex,transform update change shape geometry recaculate vertex,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,1016,,calculateVertices
undefined,undefined%string%other%void%object,0,close path,close current path,return,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,1054,pixi.graphics,closePath
matrix,matrix%matrix3%other%goog.math.matrix%ext.draw.matrix,1,matrix,matrix use transform current shape,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,1073,pixi.matrix,matrix
other,other%kinetic.transform%konva.transform%ext.draw.matrix%goog.graphics.affinetransform,0,set matrix,apply matrix positional data,return,matrix,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,1073,pixi.graphics,setMatrix
other,other%circle%array%number%konva.node,0,begin hole,begin add hole last draw shape important hole must fully inside shape work also weirdness ensues hole overlap,return,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,1086,pixi.graphics,beginHole
other,other%svgelement%circle%array%htmlelement,0,end hole,end add hole last draw shape,return,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,1098,pixi.graphics,endHole
object,object%options%mixed%string|object%object|boolean,1,option,option parameter. boolean act option set value,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,1120,object|boolean,options
boolean,boolean%object%object|boolean%boolean|function%object|function,1,option child,set true child destroy method call well. option pass call,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,1120,boolean,options.children
boolean,boolean%other%any%number%sprite,1,option texture,use child sprite option child set true destroy texture child sprite,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,1120,boolean,options.texture
other,other%boolean%any%string|function%object,1,option base texture,use child sprite option child set true destroy base texture child sprite,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,1120,boolean,options.baseTexture
boolean,boolean%other%boolean|object%object|boolean%kinetic.shape,1,option geometry,set true geometry object destroy,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,1120,boolean,options.geometry
undefined,undefined%other%layer%graphics%$3dmol.glshape,0,destroy,destroy graphic object,,option option child option texture option base texture option geometry,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/Graphics.js,1120,,destroy
number,number%int%other%integer%boolean,0,segment count,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/const.js,21,,_segmentsCount
other,other%object%node%htmldivelement%element,0,clone,clone object,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/styles/LineStyle.js,16,pixi.linestyle,clone
void,void%undefined%this%boolean%jspdf,0,reset,reset line style default,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/styles/LineStyle.js,34,,reset
other,other%object%node%htmldivelement%element,0,clone,clone object,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/styles/FillStyle.js,20,pixi.fillstyle,clone
tween,tween%kinetic.node%logger%other%undefined,0,reset,reset,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/styles/FillStyle.js,36,,reset
undefined,undefined%void%other%promise%boolean,0,destroy,destroy use,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/styles/FillStyle.js,82,,destroy
other,other%boolean%void%string%object,0,build,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/utils/buildPoly.js,16,,build
boolean,boolean%other%number%void%undefined,0,triangulate,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/utils/buildPoly.js,21,,triangulate
other,other%boolean%void%string%object,0,build,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/utils/buildRoundedRectangle.js,16,,build
boolean,boolean%other%number%void%undefined,0,triangulate,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/utils/buildRoundedRectangle.js,39,,triangulate
number,number%integer%number|string%int%other,1,n,first number,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/utils/buildRoundedRectangle.js,79,number,n1
number,number%integer%number|string%int%other,1,n,second number,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/utils/buildRoundedRectangle.js,79,number,n2
number,number%string%other%float%array,1,perc,percentage,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/utils/buildRoundedRectangle.js,79,number,perc
other,other%object%color%float32array%number,0,get pt,calculate single point quadratic bezier curve. utility function use quadratic bezier curve. ignore doc since directly expose,result,n n perc,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/utils/buildRoundedRectangle.js,79,number,getPt
number,number%string%other%int%integer,1,from x,origin point x,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/utils/buildRoundedRectangle.js,103,number,fromX
number,number%string%other%int%integer,1,from y,origin point x,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/utils/buildRoundedRectangle.js,103,number,fromY
number,number%int%other%integer%array.<number>,1,cp x,control point x,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/utils/buildRoundedRectangle.js,103,number,cpX
number,number%other%array.<number>%int%number|string,1,cp y,control point,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/utils/buildRoundedRectangle.js,103,number,cpY
number,number%float%array.<number>%other%integer,1,to x,destination point x,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/utils/buildRoundedRectangle.js,103,number,toX
number,number%array.<number>%other%float%latlon,1,to y,destination point,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/utils/buildRoundedRectangle.js,103,number,toY
other,other%array%array.<number>%array.<object>%array.<any>,1,out,output array add point into. pass new array create,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/utils/buildRoundedRectangle.js,103,array.<number>,out
array,array%other%array.<number>%array.<array>%object|array,0,quadratic bezier curve,calculate point quadratic bezier curve. helper function . base http stackoverflow com question implement bezier curve c ignore doc since directly expose,array point,from x from y cp x cp y to x to y out,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/utils/buildRoundedRectangle.js,103,array.<number>,quadraticBezierCurve
number,number%type%array.<number>%int%integer,1,from x,x coordinate curve start point,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/utils/QuadraticUtils.js,24,number,fromX
number,number%type%integer%array.<number>%int,1,from y,coordinate curve start point,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/utils/QuadraticUtils.js,24,number,fromY
number,number%array.<number>%array%int%type,1,cp x,x coordinate curve control point,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/utils/QuadraticUtils.js,24,number,cpX
number,number%array.<number>%type%other%object,1,cp y,coordinate curve control point,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/utils/QuadraticUtils.js,24,number,cpY
number,number%array%array.<number>%type%int,1,to x,x coordinate curve end point,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/utils/QuadraticUtils.js,24,number,toX
number,number%type%array.<number>%array%object,1,to y,coordinate curve end point,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/utils/QuadraticUtils.js,24,number,toY
number,number%array%array.<number>%int%other,0,curve length,calculate length quadratic curve,length quadratic curve,from x from y cp x cp y to x to y,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/utils/QuadraticUtils.js,24,number,curveLength
number,number%int%other%integer%array.<number>,1,cp x,control point x,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/utils/QuadraticUtils.js,60,number,cpX
number,number%other%array.<number>%int%number|string,1,cp y,control point,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/graphics/src/utils/QuadraticUtils.js,60,number,cpY
