prediction,top_5,datapoint_type,cleaned_name,cleaned_comment,return_param_comment,params,filename,line_number,original,name
other,other%object%string%boolean%canvasrenderingcontext2d,0,parse,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/data-types.js,163,,parse
number,number%other%boolean%float%e2e.bignum,0,integer,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/data-types.js,167,,INTEGER
other,other%void%mixed%string%number,0,tinyint,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/data-types.js,175,,TINYINT
other,other%void%mixed%string%number,0,smallint,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/data-types.js,183,,SMALLINT
other,other%number%void%string%boolean,0,bigint,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/data-types.js,190,,BIGINT
boolean,boolean%other%number%string%void,0,real,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/data-types.js,198,,REAL
number,number%other%justmath.vec2%element%boolean,0,float,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/data-types.js,213,,FLOAT
lf.predicate,lf.predicate%string%listiteratorcallback%function%object,0,enum,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/data-types.js,237,,ENUM
string,string%object%other%number%date,0,to sql,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/data-types.js,247,,toSql
other,other%object%array%string%google.maps.latlngbounds,0,extend,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/data-types.js,272,,extend
other,other%void%string%undefined%function,0,refresh type parser,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/connection-manager.js,21,,_refreshTypeParser
void,void%other%string%undefined%array,0,clear type parser,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/connection-manager.js,25,,_clearTypeParser
other,other%boolean%jquery.promise%undefined%promise,0,connect,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/connection-manager.js,29,,connect
function,function%void%undefined%other%boolean,0,connect handler,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/connection-manager.js,59,,connectHandler
function,function%void%undefined%other%string,0,end handler,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/connection-manager.js,69,,endHandler
function,function%other%string%object%errorcallback,0,error handler,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/connection-manager.js,75,,errorHandler
other,other%undefined%boolean%jquery.promise%ithenable,0,disconnect,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/connection-manager.js,131,,disconnect
boolean,boolean%other%string%object%undefined,0,validate,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/connection-manager.js,151,,validate
string,string%array.<string>%string|regexp%string|array%string|undefined,1,table name,name table,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-interface.js,22,string,tableName
string,string%string|regexp%string|array%string|array.<string>%string|undefined,1,attribute name,name attribute want remove,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-interface.js,22,string,attributeName
object,object%other%options%mixed%object|undefined,1,option,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-interface.js,22,object,options
boolean,boolean%function%string%void%object,1,option log,function log sql query false explicitly log query,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-interface.js,22,boolean|function,options.logging
other,other%miso.dataset.column%node%void%undefined,0,remove column,wrapper fix mssql inability cleanly remove column exist table default constraint,,table name attribute name option option log,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-interface.js,22,,removeColumn
jquery,jquery%other%boolean%collection%element,0,unwrap,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/resource-lock.js,11,,unwrap
undefined,undefined%void%boolean%other%function,0,lock,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/resource-lock.js,15,,lock
other,other%object%webinspector.remoteobject%boolean%ithenable,0,throw method undefined,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,13,,throwMethodUndefined
other,other%string%ithenable%webinspector.heapsnapshotproviderproxy%webinspector.heapsnapshotgridnode.childrenprovider,0,create database query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,18,,createDatabaseQuery
ithenable,ithenable%other%string%boolean%array,0,drop database query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,34,,dropDatabaseQuery
other,other%object%string%webinspector.remoteobject%webinspector.heapsnapshotproviderproxy,0,create schema,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,43,,createSchema
array,array%other%object%boolean%void,0,drop schema,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,56,,dropSchema
boolean,boolean%string%other%void%array,0,show schemas query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,91,,showSchemasQuery
string,string%other%array%object%string|null,0,version query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,100,,versionQuery
object,object%other%string%ithenable%array,0,create table query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,109,,createTableQuery
string,string%other%object%ithenable%query,0,query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,110,,query
string,string%other%object%ithenable%array.<object>,0,describe table query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,180,,describeTableQuery
ithenable,ithenable%string%object%array.<object>%other,0,rename table query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,220,,renameTableQuery
ithenable,ithenable%other%string%boolean%object,0,show table query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,224,,showTablesQuery
ithenable,ithenable%other%string%array.<object>%object,0,drop table query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,228,,dropTableQuery
ithenable,ithenable%string%boolean%other%array.<string>,0,add column query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,233,,addColumnQuery
string,string%comment%other%object%documentfragment,0,comment template,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,253,,commentTemplate
ithenable,ithenable%boolean%string%void%other,0,remove column query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,261,,removeColumnQuery
number,number%ithenable%string%void%other,0,change column query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,265,,changeColumnQuery
ithenable,ithenable%string%other%array.<object>%array.<string>,0,rename column query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,291,,renameColumnQuery
ithenable,ithenable%other%string%void%array,0,bulk insert query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,296,,bulkInsertQuery
boolean,boolean%void%other%string%object,0,update query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,366,,updateQuery
ithenable,ithenable%string%object%other%array,0,upsert query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,375,,upsertQuery
string,string%other%object%array%array.<string>,0,get join snippet,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,446,,getJoinSnippet
string,string%array.<object>%ithenable%other%object,0,truncate table query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,486,,truncateTableQuery
ithenable,ithenable%string%other%array%object,0,delete query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,490,,deleteQuery
ithenable,ithenable%number%other%string%object,0,show index query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,507,,showIndexesQuery
boolean,boolean%ithenable%other%string%void,0,show constraint query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,511,,showConstraintsQuery
ithenable,ithenable%number%string%object%other,0,remove index query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,515,,removeIndexQuery
string,string%object%other%regexp%array,0,attribute to sql,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,525,,attributeToSQL
string,string%object%other%regexp%array,0,attribute to sql,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,606,,attributesToSQL
void,void%other%boolean%jquery%function,0,create trigger,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,639,,createTrigger
undefined,undefined%boolean%void%string|htmlelement|htmlcollection|nodelist%other,0,drop trigger,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,643,,dropTrigger
boolean,boolean%void%other%array%object,0,rename trigger,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,647,,renameTrigger
function,function%other%array.<function()>%void%string|function,0,create function,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,651,,createFunction
function,function%void%boolean%other%undefined,0,drop function,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,655,,dropFunction
function,function%other%string|function%void%boolean,0,rename function,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,659,,renameFunction
string,string%array.<string>%other%object%string|null,0,get foreign key query prefix,generate common sql prefix foreign key query,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,667,string,_getForeignKeysQueryPrefix
lf.schema.table,lf.schema.table%jquery|htmlelement%element%other%htmlelement,1,table,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,695,stirng|object,table
string,string%other%array.<string>%string|array.<string>%string|array,1,catalog name,database name,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,695,string,catalogName
string,string%string|null%array%other%object,0,get foreign key query,generates sql query return foreign key detail table,,table catalog name,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,695,string,getForeignKeysQuery
string,string%other%array%array.<string>%object,0,get foreign key query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,706,,getForeignKeyQuery
string,string%other%array%object%array.<object>,0,get primary key constraint query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,719,,getPrimaryKeyConstraintQuery
boolean,boolean%string%other%array.<string>%ithenable,0,drop foreign key query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,737,,dropForeignKeyQuery
string,string%other%object%array%string|null,0,get default constraint query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,741,,getDefaultConstraintQuery
ithenable,ithenable%other%string%boolean%void,0,drop constraint query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,749,,dropConstraintQuery
other,other%string%void%object%boolean,0,set isolation level query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,753,,setIsolationLevelQuery
string,string%other%number%array.<string>%object,0,generate transaction id,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,757,,generateTransactionId
other,other%object%ithenable%array%function,0,start transaction query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,761,,startTransactionQuery
ithenable,ithenable%other%function%object%void,0,commit transaction query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,769,,commitTransactionQuery
ithenable,ithenable%other%object%array.<object>%string,0,rollback transaction query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,777,,rollbackTransactionQuery
other,other%element%array.<element>%node%webinspector.domnode,0,select from table fragment,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,785,,selectFromTableFragment
number,number%boolean%object%other%void,0,add limit and offset,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,842,,addLimitAndOffset
string,string%number%object%array.<*>%mixed,0,boolean value,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,878,,booleanValue
string,string%other%boolean%array%parsetree,0,wrap single quote,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query-generator.js,884,,wrapSingleQuote
other,other%string%object%array%goog.ui.component,0,get insert id field,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query.js,27,,getInsertIdField
other,other%string%object%number%array,0,get sql type from j type,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query.js,31,,getSQLTypeFromJsType
other,other%boolean%ithenable%undefined%function,0,run,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query.js,49,,_run
other,other%boolean%ithenable%undefined%function,0,run,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query.js,145,,run
other,other%renderingparameters%object%string%array.<*>,0,format bind parameter,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query.js,149,,formatBindParameters
function,function%other%function|string%function|undefined%string,0,replacement func,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query.js,151,,replacementFunc
object,object%string|object%array%other%string,1,data,result query execution,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query.js,180,array,data
other,other%string%object%array%number,0,format result,high level function handle result query execution. example query format result id main table attr snafu main table task id associate table task title task associate table,,data,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query.js,180,,formatResults
boolean,boolean%void%other%function%ithenable,0,handle show table query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query.js,265,,handleShowTablesQuery
boolean,boolean%void%function%other%string,0,handle show constraint query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query.js,274,,handleShowConstraintsQuery
string,string%other%object%error%array,0,format error,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query.js,285,,formatError
boolean,boolean%bool%other%void%object,0,be show or describe query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query.js,351,,isShowOrDescribeQuery
boolean,boolean%bool%number%void%ithenable,0,be show index query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query.js,361,,isShowIndexesQuery
boolean,boolean%void%ithenable%string%other,0,handle show index query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query.js,365,,handleShowIndexesQuery
boolean,boolean%void%undefined%other%array,0,handle insert query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mssql/query.js,400,,handleInsertQuery
other,other%void%string%undefined%function,0,refresh type parser,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/connection-manager.js,45,,refreshTypeParser
string,string%string|array%array.<string>%string|regexp%object,1,module name,name dialect module lookup,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/connection-manager.js,66,string,moduleName
void,void%other%this%$.promise%object,0,load dialect module,try load dialect module various configure options. priority go like dialect module path dialect module require default,,module name,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/connection-manager.js,66,object,_loadDialectModule
function,function%undefined%void%other%object,0,on process exit,handler execute process exit connection manager shutdown,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/connection-manager.js,94,promise,_onProcessExit
boolean,boolean%other%undefined%self%void,0,close,drain pool close permanently,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/connection-manager.js,110,promise,close
other,other%array%google.maps.map%object%array.<object>,0,get connection,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/connection-manager.js,112,,getConnection
boolean,boolean%undefined%void%other%function,0,init pool,initialize connection pool. default pool autostart set false connection create unless pool acquire call,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/connection-manager.js,123,,initPools
other,other%boolean%void%nodelist%webinspector.consolemessage,0,create,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/connection-manager.js,129,,create
void,void%undefined%boolean%other%string,0,destroy,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/connection-manager.js,130,,destroy
undefined,undefined%void%boolean%other%function,0,release,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/connection-manager.js,162,,release
undefined,undefined%void%boolean%other%string,0,acquire,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/connection-manager.js,169,,acquire
void,void%undefined%boolean%other%string,0,destroy,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/connection-manager.js,176,,destroy
void,void%undefined%boolean%other%ithenable,0,destroy all now,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/connection-manager.js,180,,destroyAllNow
undefined,undefined%boolean%number%void%other,0,drain,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/connection-manager.js,186,,drain
other,other%boolean%void%nodelist%webinspector.consolemessage,0,create,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/connection-manager.js,194,,create
void,void%undefined%boolean%other%string,0,destroy,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/connection-manager.js,201,,destroy
other,other%boolean%void%nodelist%webinspector.consolemessage,0,create,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/connection-manager.js,211,,create
void,void%undefined%boolean%other%string,0,destroy,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/connection-manager.js,216,,destroy
object,object%other%options%seriesoptions%objects,1,option,pool option,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/connection-manager.js,239,object,options
string,string%other%object%boolean%string|undefined,1,option type,set replica use. available option read write,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/connection-manager.js,239,string,options.type
boolean,boolean%other%string%boolean|string%array.<string>,1,option use master,force master write replica get connection,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/connection-manager.js,239,boolean,options.useMaster
other,other%promise%object%string%function,0,get connection,get connection pool. set database version already set. call pool acquire get connection,,option option type option use master,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/connection-manager.js,239,promise.<connection>,getConnection
other,other%object%string%undefined%array,0,log,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/connection-manager.js,252,,logging
object,object%other%function%array%string,1,connection,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/connection-manager.js,290,connection,connection
undefined,undefined%other%boolean%promise%object,0,release connection,release pooled connection utilize connection request,,connection,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/connection-manager.js,290,promise,releaseConnection
object,object%other%json%object|function%boolean/object,1,config,connection config,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/connection-manager.js,304,*,config
boolean,boolean%promise%void%undefined%howler,0,connect,call dialect library get connection,,config,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/connection-manager.js,304,promise.<connection>,_connect
object,object%other%function%array%string,1,connection,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/connection-manager.js,317,connection,connection
other,other%undefined%boolean%howler%function,0,disconnect,call dialect library disconnect connection,,connection,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/connection-manager.js,317,promise,_disconnect
object,object%other%function%array%string,1,connection,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/connection-manager.js,328,connection,connection
boolean,boolean%other%object%transport%undefined,0,validate,determine connection still valid,,connection,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/connection-manager.js,328,boolean,_validate
other,other%object%string%array%google.maps.latlngbounds,0,extract table detail,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,43,,extractTableDetails
other,other%object%array%string%boolean,0,add schema,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,53,,addSchema
string,string%other%object%boolean%string|buffer,0,to string,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,62,,toString
array,array%other%object%boolean%void,0,drop schema,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,68,,dropSchema
string,string%other%object%ithenable%array.<object>,0,describe table query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,72,,describeTableQuery
ithenable,ithenable%other%string%array.<object>%object,0,drop table query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,84,,dropTableQuery
ithenable,ithenable%string%object%array.<object>%other,0,rename table query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,88,,renameTableQuery
lf.schema.table,lf.schema.table%jquery|htmlelement%element%other%htmlelement,1,table,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,102,string,table
string,string%object%other%array%node|boolean,1,value hash,attribute value pair,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,102,object,valueHash
backbone.relationalmodel,backbone.relationalmodel%object%other%string|object%string,1,model attribute,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,102,object,modelAttributes
object,object%other%options%mixed%object|undefined,1,option,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,102,object,options
array,array%string%other%object%collection,0,insert query,return insert command,,table value hash model attribute option,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,102,,insertQuery
string,string%string|undefined%object%string|array%other,1,table name,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,261,string,tableName
string,string%number%other%object%array.<string>,1,field value hash,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,261,object,fieldValueHashes
object,object%other%options%mixed%object|undefined,1,option,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,261,object,options
other,other%object%string%array.<string>%fileentry,1,field map attribute,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,261,object,fieldMappedAttributes
array,array%string%other%object%promise,0,bulk insert query,return insert command multiple value,,table name field value hash option field map attribute,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,261,,bulkInsertQuery
string,string%string|undefined%object%string|array%other,1,table name,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,325,string,tableName
string,string%object%other%number%string|object,1,attr value hash,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,325,object,attrValueHash
object,object%string%string|number%other%mixed,1,where,hash condition e g. name foo id integer,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,325,object,where
object,object%other%options%mixed%object|undefined,1,option,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,325,object,options
object,object%string%other%string|object%array,1,attribute,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,325,object,attributes
array.<object>,array.<object>%other%promise%string%object,0,update query,return update query,,table name attr value hash where option attribute,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,325,,updateQuery
string,string%other%object%array.<string>%number,1,operator,string arithmetic operator e g.,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,433,string,operator
string,string%array.<string>%string|regexp%string|array%string|undefined,1,table name,name table,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,433,string,tableName
object,object%string%hash%other%any,1,attr value hash,hash attribute value pair,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,433,object,attrValueHash
object,object%string%string|number%other%mixed,1,where,hash condition e g. name foo id integer,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,433,object,where
object,object%other%options%mixed%object|undefined,1,option,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,433,object,options
object,object%string%other%string|object%array,1,attribute,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,433,object,attributes
string,string%array.<object>%other%object%promise,0,arithmetic query,return update query use arithmetic operator,,operator table name attr value hash where option attribute,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,433,,arithmeticQuery
ithenable,ithenable%number%string%other%object,0,add index query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,482,,addIndexQuery
ithenable,ithenable%boolean%string%other%object,0,add constraint query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,583,,addConstraintQuery
other,other%object%string%array%goog.ui.component,0,get constraint snippet,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,596,,getConstraintSnippet
ithenable,ithenable%boolean%string%other%object,0,remove constraint query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,667,,removeConstraintQuery
string,string%boolean%other%array.<boolean>%array,0,quote,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,700,,quote
string,string%symbol%other%array.<string>%array,1,dialect,dialect name,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/abstract/query-generator.js,869,string,dialect
