file,name,start_line,end_line,comment,params
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/config.js,Config.set,687,722," Essential: Sets the value for a configuration setting... This value is stored in Atom's internal configuration file... ### Examples.. You might want to change the themes programmatically:.. ```coffee. atom.config.set('core.themes', ['atom-light-ui', 'atom-light-syntax']). ```.. You can also set scoped settings. For example, you might want change the. `editor.tabLength` only for ruby files... ```coffee. atom.config.get('editor.tabLength') # => 4. atom.config.get('editor.tabLength', scope: ['source.ruby']) # => 4. atom.config.get('editor.tabLength', scope: ['source.js']) # => 4.. # Set ruby to 2. atom.config.set('editor.tabLength', 2, scopeSelector: '.source.ruby') # => true.. # Notice it's only set to 2 in the case of ruby. atom.config.get('editor.tabLength') # => 4. atom.config.get('editor.tabLength', scope: ['source.ruby']) # => 2. atom.config.get('editor.tabLength', scope: ['source.js']) # => 4. ```.. * `keyPath` The {String} name of the key.. * `value` The value of the setting. Passing `undefined` will revert the.   setting to the default value.. * `options` (optional) {Object}.   * `scopeSelector` (optional) {String}. eg. '.source.ruby'.     See [the scopes docs](http://flight-manual.atom.io/behind-atom/sections/scoped-settings-scopes-and-scope-descriptors/).     for more information..   * `source` (optional) {String} The name of a file with which the setting.     is associated. Defaults to the user's config file... Returns a {Boolean}. * `true` if the value was set.. * `false` if the value was not able to be coerced to the type specified in the setting's schema.",args:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/dock.js,isItemAllowed,858,861, Is the item allowed in the given location?,item:;location:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/project.js,Project.replace,82,99, Layers the contents of a project's file's config. on top of the current global config.,projectSpecification:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/config.js,Config.priorityForSource,1200,1209,"
  Section: Private Scoped Settings
  ",source:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/config.js,Config.transact,816,823," Extended: Suppress calls to handler functions registered with {::onDidChange}. and {::observe} for the duration of `callback`. After `callback` executes,. handlers will be called once if the value for their key-path has changed... * `callback` {Function} to execute while suppressing calls to handlers.",callback:function
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/color.js,Color.parse,14,36," Essential: Parse a {String} or {Object} into a {Color}... * `value` A {String} such as `'white'`, `#ff00ff`, or.   `'rgba(255, 15, 60, .75)'` or an {Object} with `red`, `green`, `blue`,.   and `alpha` properties... Returns a {Color} or `null` if it cannot be parsed.",value:string
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/text-editor-registry.js,TextEditorRegistry.remove,122,126, Remove a `TextEditor`... * `editor` The editor to remove... Returns a {Boolean} indicating whether the editor was successfully removed.,editor:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/view-registry.js,ViewRegistry.getView,122,131," Essential: Get the view associated with an object in the workspace... If you're just *using* the workspace, you shouldn't need to access the view. layer, but view layer access may be necessary if you want to perform DOM. manipulation that isn't supported via the model API... ## View Resolution Algorithm.. The view associated with the object is resolved using the following. sequence..  1. Is the object an instance of `HTMLElement`? If true, return the object..  2. Does the object have a method named `getElement` that returns an.     instance of `HTMLElement`? If true, return that value..  3. Does the object have a property named `element` with a value which is.     an instance of `HTMLElement`? If true, return the property value..  4. Is the object a jQuery object, indicated by the presence of a `jquery`.     property? If true, return the root DOM element (i.e. `object[0]`)..  5. Has a view provider been registered for the object? If true, use the.     provider to create a view associated with the object, and return the.     view... If no associated view is returned by the sequence an error is thrown... Returns a DOM element.",object:object
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/selection.js,Selection.setBufferRange,92,104," Public: Modifies the buffer {Range} for the selection... * `bufferRange` The new {Range} to select.. * `options` (optional) {Object} with the keys:.   * `preserveFolds` if `true`, the fold settings are preserved after the.     selection moves..   * `autoscroll` {Boolean} indicating whether to autoscroll to the new.     range. Defaults to `true` if this is the most recently added selection,.     `false` otherwise.","bufferRange:;options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/selection.js,Selection.setBufferRange,92,104," Public: Modifies the buffer {Range} for the selection... * `bufferRange` The new {Range} to select.. * `options` (optional) {Object} with the keys:.   * `preserveFolds` if `true`, the fold settings are preserved after the.     selection moves..   * `autoscroll` {Boolean} indicating whether to autoscroll to the new.     range. Defaults to `true` if this is the most recently added selection,.     `false` otherwise.","bufferRange:;options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/selection.js,Selection.setBufferRange,92,104," Public: Modifies the buffer {Range} for the selection... * `bufferRange` The new {Range} to select.. * `options` (optional) {Object} with the keys:.   * `preserveFolds` if `true`, the fold settings are preserved after the.     selection moves..   * `autoscroll` {Boolean} indicating whether to autoscroll to the new.     range. Defaults to `true` if this is the most recently added selection,.     `false` otherwise.","bufferRange:;options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/selectors.js,matcherForSelector,23,29," Essential: Return a matcher function for a selector... * selector, a {String} selector. Returns {(scope: String) -> Boolean}, a matcher function returning. true iff the scope matches the selector.",selector:string
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/selection.js,Selection.setBufferRange,92,104," Public: Modifies the buffer {Range} for the selection... * `bufferRange` The new {Range} to select.. * `options` (optional) {Object} with the keys:.   * `preserveFolds` if `true`, the fold settings are preserved after the.     selection moves..   * `autoscroll` {Boolean} indicating whether to autoscroll to the new.     range. Defaults to `true` if this is the most recently added selection,.     `false` otherwise.","bufferRange:;options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/cursor.js,Cursor.getCurrentWordBufferRange,606,616," Public: Returns the buffer Range occupied by the word located under the cursor... * `options` (optional) {Object}.   * `wordRegex` A {RegExp} indicating what constitutes a word"".     (default: {::wordRegExp}).""","options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/main-process/application-menu.js,ApplicationMenu.showUpdateMenuItem,109,140, Sets the proper visible state the update menu items,state:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/view-registry.js,ViewRegistry.getView,122,131," Essential: Get the view associated with an object in the workspace... If you're just *using* the workspace, you shouldn't need to access the view. layer, but view layer access may be necessary if you want to perform DOM. manipulation that isn't supported via the model API... ## View Resolution Algorithm.. The view associated with the object is resolved using the following. sequence..  1. Is the object an instance of `HTMLElement`? If true, return the object..  2. Does the object have a method named `getElement` that returns an.     instance of `HTMLElement`? If true, return that value..  3. Does the object have a property named `element` with a value which is.     an instance of `HTMLElement`? If true, return the property value..  4. Is the object a jQuery object, indicated by the presence of a `jquery`.     property? If true, return the root DOM element (i.e. `object[0]`)..  5. Has a view provider been registered for the object? If true, use the.     provider to create a view associated with the object, and return the.     view... If no associated view is returned by the sequence an error is thrown... Returns a DOM element.",object:object
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/text-editor-registry.js,TextEditorRegistry.remove,122,126, Remove a `TextEditor`... * `editor` The editor to remove... Returns a {Boolean} indicating whether the editor was successfully removed.,editor:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/config.js,Config.transact,816,823," Extended: Suppress calls to handler functions registered with {::onDidChange}. and {::observe} for the duration of `callback`. After `callback` executes,. handlers will be called once if the value for their key-path has changed... * `callback` {Function} to execute while suppressing calls to handlers.",callback:function
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/decoration.js,translateDecorationParamsOldToNew,8,13, Applies changes to a decorationsParam {Object} to make it possible to. differentiate decorations on custom gutters versus the line-number gutter.,decorationParams:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/config.js,Config.priorityForSource,1200,1209,"
  Section: Private Scoped Settings
  ",source:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/config.js,Config.transact,816,823," Extended: Suppress calls to handler functions registered with {::onDidChange}. and {::observe} for the duration of `callback`. After `callback` executes,. handlers will be called once if the value for their key-path has changed... * `callback` {Function} to execute while suppressing calls to handlers.",callback:function
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/config.js,Config.setScopedDefaultsFromSchema,1131,1151, `schema` will look something like this.. ```coffee. type: 'string'. default: 'ok'. scopes:.   '.source.js':.     default: 'omg'. ```,keyPath:;schema:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/selection.js,Selection.setBufferRange,92,104," Public: Modifies the buffer {Range} for the selection... * `bufferRange` The new {Range} to select.. * `options` (optional) {Object} with the keys:.   * `preserveFolds` if `true`, the fold settings are preserved after the.     selection moves..   * `autoscroll` {Boolean} indicating whether to autoscroll to the new.     range. Defaults to `true` if this is the most recently added selection,.     `false` otherwise.","bufferRange:;options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/project.js,Project.replace,82,99, Layers the contents of a project's file's config. on top of the current global config.,projectSpecification:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/text-editor-registry.js,TextEditorRegistry.remove,122,126, Remove a `TextEditor`... * `editor` The editor to remove... Returns a {Boolean} indicating whether the editor was successfully removed.,editor:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/text-editor-registry.js,TextEditorRegistry.remove,122,126, Remove a `TextEditor`... * `editor` The editor to remove... Returns a {Boolean} indicating whether the editor was successfully removed.,editor:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/main-process/application-menu.js,ApplicationMenu.flattenMenuItems,67,76, Flattens the given menu and submenu items into an single Array... menu - A complete menu configuration object for atom-shell's menu API... Returns an Array of native menu items.,"menu:array,object"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/cursor.js,Cursor.getCurrentLineBufferRange,623,625, Public: Returns the buffer Range for the current line... * `options` (optional) {Object}.   * `includeNewline` A {Boolean} which controls whether the Range should.     include the newline.,"options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/cursor.js,Cursor.setBufferPosition,84,88," Public: Moves a cursor to a given buffer position... * `bufferPosition` {Array} of two numbers: the buffer row, and the buffer column.. * `options` (optional) {Object} with the following keys:.   * `autoscroll` {Boolean} indicating whether to autoscroll to the new.     position. Defaults to `true` if this is the most recently added cursor,.     `false` otherwise.","bufferPosition:number,array;options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/buffered-process.js,BufferedProcess.spawnWithEscapedWindowsArgs,79,103, Windows has a bunch of special rules that node still doesn't take care of for you,command:;args:;options:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/project.js,Project.replace,82,99, Layers the contents of a project's file's config. on top of the current global config.,projectSpecification:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/text-editor.js,TextEditor.onDidSave,814,816, Essential: Invoke the given callback after the buffer is saved to disk... * `callback` {Function} to be called after the buffer is saved..   * `event` {Object} with the following keys:.     * `path` The path to which the buffer was saved... Returns a {Disposable} on which `.dispose()` can be called to unsubscribe.,callback:function
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/text-editor.js,TextEditor.onDidChangeEncoding,735,737, Extended: Calls your `callback` when the buffer's encoding has changed... * `callback` {Function}.. Returns a {Disposable} on which `.dispose()` can be called to unsubscribe.,callback:function
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/project.js,Project.onDidChangePaths,168,170,"
  Section: Event Subscription
  . Public: Invoke the given callback when the project paths change... * `callback` {Function} to be called after the project paths change..    * `projectPaths` An {Array} of {String} project paths... Returns a {Disposable} on which `.dispose()` can be called to unsubscribe.",callback:function
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/main-process/application-menu.js,ApplicationMenu.flattenMenuTemplate,83,90, Flattens the given menu template into an single Array... template - An object describing the menu item... Returns an Array of native menu items.,"template:array,object"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/color.js,Color.parse,14,36," Essential: Parse a {String} or {Object} into a {Color}... * `value` A {String} such as `'white'`, `#ff00ff`, or.   `'rgba(255, 15, 60, .75)'` or an {Object} with `red`, `green`, `blue`,.   and `alpha` properties... Returns a {Color} or `null` if it cannot be parsed.",value:string
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/config.js,Config.set,687,722," Essential: Sets the value for a configuration setting... This value is stored in Atom's internal configuration file... ### Examples.. You might want to change the themes programmatically:.. ```coffee. atom.config.set('core.themes', ['atom-light-ui', 'atom-light-syntax']). ```.. You can also set scoped settings. For example, you might want change the. `editor.tabLength` only for ruby files... ```coffee. atom.config.get('editor.tabLength') # => 4. atom.config.get('editor.tabLength', scope: ['source.ruby']) # => 4. atom.config.get('editor.tabLength', scope: ['source.js']) # => 4.. # Set ruby to 2. atom.config.set('editor.tabLength', 2, scopeSelector: '.source.ruby') # => true.. # Notice it's only set to 2 in the case of ruby. atom.config.get('editor.tabLength') # => 4. atom.config.get('editor.tabLength', scope: ['source.ruby']) # => 2. atom.config.get('editor.tabLength', scope: ['source.js']) # => 4. ```.. * `keyPath` The {String} name of the key.. * `value` The value of the setting. Passing `undefined` will revert the.   setting to the default value.. * `options` (optional) {Object}.   * `scopeSelector` (optional) {String}. eg. '.source.ruby'.     See [the scopes docs](http://flight-manual.atom.io/behind-atom/sections/scoped-settings-scopes-and-scope-descriptors/).     for more information..   * `source` (optional) {String} The name of a file with which the setting.     is associated. Defaults to the user's config file... Returns a {Boolean}. * `true` if the value was set.. * `false` if the value was not able to be coerced to the type specified in the setting's schema.",args:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/config.js,Config.priorityForSource,1200,1209,"
  Section: Private Scoped Settings
  ",source:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/config.js,Config.unset,730,766, Essential: Restore the setting at `keyPath` to its default value... * `keyPath` The {String} name of the key.. * `options` (optional) {Object}.   * `scopeSelector` (optional) {String}. See {::set}.   * `source` (optional) {String}. See {::set},"keyPath:string;options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/config.js,Config.set,687,722," Essential: Sets the value for a configuration setting... This value is stored in Atom's internal configuration file... ### Examples.. You might want to change the themes programmatically:.. ```coffee. atom.config.set('core.themes', ['atom-light-ui', 'atom-light-syntax']). ```.. You can also set scoped settings. For example, you might want change the. `editor.tabLength` only for ruby files... ```coffee. atom.config.get('editor.tabLength') # => 4. atom.config.get('editor.tabLength', scope: ['source.ruby']) # => 4. atom.config.get('editor.tabLength', scope: ['source.js']) # => 4.. # Set ruby to 2. atom.config.set('editor.tabLength', 2, scopeSelector: '.source.ruby') # => true.. # Notice it's only set to 2 in the case of ruby. atom.config.get('editor.tabLength') # => 4. atom.config.get('editor.tabLength', scope: ['source.ruby']) # => 2. atom.config.get('editor.tabLength', scope: ['source.js']) # => 4. ```.. * `keyPath` The {String} name of the key.. * `value` The value of the setting. Passing `undefined` will revert the.   setting to the default value.. * `options` (optional) {Object}.   * `scopeSelector` (optional) {String}. eg. '.source.ruby'.     See [the scopes docs](http://flight-manual.atom.io/behind-atom/sections/scoped-settings-scopes-and-scope-descriptors/).     for more information..   * `source` (optional) {String} The name of a file with which the setting.     is associated. Defaults to the user's config file... Returns a {Boolean}. * `true` if the value was set.. * `false` if the value was not able to be coerced to the type specified in the setting's schema.",args:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/config.js,Config.set,687,722," Essential: Sets the value for a configuration setting... This value is stored in Atom's internal configuration file... ### Examples.. You might want to change the themes programmatically:.. ```coffee. atom.config.set('core.themes', ['atom-light-ui', 'atom-light-syntax']). ```.. You can also set scoped settings. For example, you might want change the. `editor.tabLength` only for ruby files... ```coffee. atom.config.get('editor.tabLength') # => 4. atom.config.get('editor.tabLength', scope: ['source.ruby']) # => 4. atom.config.get('editor.tabLength', scope: ['source.js']) # => 4.. # Set ruby to 2. atom.config.set('editor.tabLength', 2, scopeSelector: '.source.ruby') # => true.. # Notice it's only set to 2 in the case of ruby. atom.config.get('editor.tabLength') # => 4. atom.config.get('editor.tabLength', scope: ['source.ruby']) # => 2. atom.config.get('editor.tabLength', scope: ['source.js']) # => 4. ```.. * `keyPath` The {String} name of the key.. * `value` The value of the setting. Passing `undefined` will revert the.   setting to the default value.. * `options` (optional) {Object}.   * `scopeSelector` (optional) {String}. eg. '.source.ruby'.     See [the scopes docs](http://flight-manual.atom.io/behind-atom/sections/scoped-settings-scopes-and-scope-descriptors/).     for more information..   * `source` (optional) {String} The name of a file with which the setting.     is associated. Defaults to the user's config file... Returns a {Boolean}. * `true` if the value was set.. * `false` if the value was not able to be coerced to the type specified in the setting's schema.",args:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/text-editor-registry.js,TextEditorRegistry.remove,122,126, Remove a `TextEditor`... * `editor` The editor to remove... Returns a {Boolean} indicating whether the editor was successfully removed.,editor:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/main-process/application-menu.js,ApplicationMenu.translateTemplate,198,211, Combines a menu template with the appropriate keystroke... template - An Object conforming to atom-shell's menu api but lacking.            accelerator and click properties.. keystrokesByCommand - An Object where the keys are commands and the values.                       are Arrays containing the keystroke... Returns a complete menu configuration object for atom-shell's menu API.,template:object;keystrokesByCommand:object
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/main-process/application-menu.js,ApplicationMenu.substituteVersion,103,106, Replaces VERSION with the current version.,template:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/text-editor-registry.js,TextEditorRegistry.remove,122,126, Remove a `TextEditor`... * `editor` The editor to remove... Returns a {Boolean} indicating whether the editor was successfully removed.,editor:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/text-editor-registry.js,TextEditorRegistry.remove,122,126, Remove a `TextEditor`... * `editor` The editor to remove... Returns a {Boolean} indicating whether the editor was successfully removed.,editor:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/text-editor-registry.js,TextEditorRegistry.remove,122,126, Remove a `TextEditor`... * `editor` The editor to remove... Returns a {Boolean} indicating whether the editor was successfully removed.,editor:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/text-editor-registry.js,TextEditorRegistry.remove,122,126, Remove a `TextEditor`... * `editor` The editor to remove... Returns a {Boolean} indicating whether the editor was successfully removed.,editor:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/text-editor-registry.js,TextEditorRegistry.remove,122,126, Remove a `TextEditor`... * `editor` The editor to remove... Returns a {Boolean} indicating whether the editor was successfully removed.,editor:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/dock.js,Dock.pointWithinHoverArea,333,405," Determine whether the cursor is within the dock hover area. This isn't as simple as just using. mouseenter/leave because we want to be a little more forgiving. For example, if the cursor is. over the footer, we want to show the bottom dock's toggle button. Also note that our criteria. for detecting entry are different than detecting exit but, in order for us to avoid jitter, the. area considered when detecting exit MUST fully encompass the area considered when detecting. entry.",point:;detectingExit:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/text-editor.js,TextEditor.setEditorWidthInChars,1068,1068, Set the number of characters that can be displayed horizontally in the. editor... * `editorWidthInChars` A {Number} representing the width of the. {TextEditorElement} in characters.,editorWidthInChars:number
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/text-editor-component.js,TextEditorComponent.populateVisibleRowRange,2896,2908, Ensure the spatial index is populated with rows that are currently visible,renderedStartRow:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/text-editor.js,TextEditor.setEditorWidthInChars,1068,1068, Set the number of characters that can be displayed horizontally in the. editor... * `editorWidthInChars` A {Number} representing the width of the. {TextEditorElement} in characters.,editorWidthInChars:number
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/text-editor-component.js,TextEditorComponent.populateVisibleRowRange,2896,2908, Ensure the spatial index is populated with rows that are currently visible,renderedStartRow:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/color.js,Color.parse,14,36," Essential: Parse a {String} or {Object} into a {Color}... * `value` A {String} such as `'white'`, `#ff00ff`, or.   `'rgba(255, 15, 60, .75)'` or an {Object} with `red`, `green`, `blue`,.   and `alpha` properties... Returns a {Color} or `null` if it cannot be parsed.",value:string
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/clipboard.js,Clipboard.write,42,46, Public: Write the given text to the clipboard... The metadata associated with the text is available by calling. {::readWithMetadata}... * `text` The {String} to store.. * `metadata` (optional) The additional info to associate with the text.,"text:string,optional;metadata:optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/clipboard.js,Clipboard.md5,31,33, Creates an `md5` hash of some text... * `text` A {String} to hash... Returns a hashed {String}.,text:string
